permutation,n_runs,estimate,contrast,cover_value
93,18,6.13679902794548,PF − SF[e],0.75
93,19,6.20169648591264,PF − SF[e],0.75
93,20,6.34595218596883,PF − SF[e],0.75
93,21,6.20169648591264,PF − SF[e],0.75
93,22,6.13679902794548,PF − SF[e],0.75
93,23,6.20169648591264,PF − SF[e],0.75
93,24,6.24145943568624,PF − SF[e],0.75
93,25,6.28122238545984,PF − SF[e],0.75
93,26,6.33730511236172,PF − SF[e],0.75
93,27,6.32483952940356,PF − SF[e],0.75
93,28,6.35911368433358,PF − SF[e],0.75
93,29,6.3933878392636,PF − SF[e],0.75
93,30,6.44179786264431,PF − SF[e],0.75
94,2,7.94407554400778,PF − SF[e],0.75
94,3,9.56331155861199,PF − SF[e],0.75
94,4,8.74384455480572,PF − SF[e],0.75
94,5,9.28967469449299,PF − SF[e],0.75
94,6,8.60702612274622,PF − SF[e],0.75
94,7,7.92437755099945,PF − SF[e],0.75
94,8,8.60702612274622,PF − SF[e],0.75
94,9,9.21620227092717,PF − SF[e],0.75
94,10,8.57028991096331,PF − SF[e],0.75
94,11,7.92437755099945,PF − SF[e],0.75
94,12,7.77555953890919,PF − SF[e],0.75
94,13,7.92437755099945,PF − SF[e],0.75
94,14,7.77555953890919,PF − SF[e],0.75
94,15,7.62674152681893,PF − SF[e],0.75
94,16,7.77555953890919,PF − SF[e],0.75
94,17,7.92437755099945,PF − SF[e],0.75
94,18,7.82823194505136,PF − SF[e],0.75
94,19,7.73208633910326,PF − SF[e],0.75
94,20,7.6794139329611,PF − SF[e],0.75
94,21,7.62674152681893,PF − SF[e],0.75
94,22,7.6794139329611,PF − SF[e],0.75
94,23,7.62674152681893,PF − SF[e],0.75
94,24,7.6794139329611,PF − SF[e],0.75
94,25,7.62674152681893,PF − SF[e],0.75
94,26,7.01006468304126,PF − SF[e],0.75
94,27,6.3933878392636,PF − SF[e],0.75
94,28,6.44179786264431,PF − SF[e],0.75
94,29,6.3933878392636,PF − SF[e],0.75
94,30,6.44179786264431,PF − SF[e],0.75
95,2,7.77052090016537,PF − SF[e],0.75
95,3,6.32483952940356,PF − SF[e],0.75
95,4,7.77052090016537,PF − SF[e],0.75
95,5,7.73208633910326,PF − SF[e],0.75
95,6,7.02846293425341,PF − SF[e],0.75
95,7,6.32483952940356,PF − SF[e],0.75
95,8,5.9103271137974,PF − SF[e],0.75
95,9,5.49581469819123,PF − SF[e],0.75
95,10,5.9103271137974,PF − SF[e],0.75
95,11,6.32483952940356,PF − SF[e],0.75
95,12,6.35911368433358,PF − SF[e],0.75
95,13,6.3933878392636,PF − SF[e],0.75
95,14,7.06273708918343,PF − SF[e],0.75
95,15,6.3933878392636,PF − SF[e],0.75
95,16,6.35911368433358,PF − SF[e],0.75
95,17,6.3933878392636,PF − SF[e],0.75
95,18,6.35911368433358,PF − SF[e],0.75
95,19,6.3933878392636,PF − SF[e],0.75
95,20,7.06273708918343,PF − SF[e],0.75
95,21,6.3933878392636,PF − SF[e],0.75
95,22,6.35911368433358,PF − SF[e],0.75
95,23,6.3933878392636,PF − SF[e],0.75
95,24,6.35911368433358,PF − SF[e],0.75
95,25,6.32483952940356,PF − SF[e],0.75
95,26,6.35911368433358,PF − SF[e],0.75
95,27,6.3933878392636,PF − SF[e],0.75
95,28,6.44179786264431,PF − SF[e],0.75
95,29,6.49020788602502,PF − SF[e],0.75
95,30,6.44179786264431,PF − SF[e],0.75
96,2,11.0470679729658,PF − SF[e],0.75
96,3,9.28967469449299,PF − SF[e],0.75
96,4,9.51522186655052,PF − SF[e],0.75
96,5,9.28967469449299,PF − SF[e],0.75
96,6,9.25293848271008,PF − SF[e],0.75
96,7,9.21620227092717,PF − SF[e],0.75
96,8,8.81135006551699,PF − SF[e],0.75
96,9,8.40649786010681,PF − SF[e],0.75
96,10,8.01661969346287,PF − SF[e],0.75
96,11,7.92437755099945,PF − SF[e],0.75
96,12,8.16543770555313,PF − SF[e],0.75
96,13,7.92437755099945,PF − SF[e],0.75
96,14,7.77555953890919,PF − SF[e],0.75
96,15,7.73208633910326,PF − SF[e],0.75
96,16,7.6794139329611,PF − SF[e],0.75
96,17,7.62674152681893,PF − SF[e],0.75
96,18,7.6794139329611,PF − SF[e],0.75
96,19,7.62674152681893,PF − SF[e],0.75
96,20,7.05847470642198,PF − SF[e],0.75
96,21,7.62674152681893,PF − SF[e],0.75
96,22,7.05847470642198,PF − SF[e],0.75
96,23,6.49020788602502,PF − SF[e],0.75
96,24,6.40752370771429,PF − SF[e],0.75
96,25,6.49020788602502,PF − SF[e],0.75
96,26,6.40752370771429,PF − SF[e],0.75
96,27,6.3933878392636,PF − SF[e],0.75
96,28,6.44179786264431,PF − SF[e],0.75
96,29,6.3933878392636,PF − SF[e],0.75
96,30,6.44179786264431,PF − SF[e],0.75
97,2,5.73063431937726,PF − SF[e],0.75
97,3,7.73208633910326,PF − SF[e],0.75
97,4,8.32373771070525,PF − SF[e],0.75
97,5,8.91538908230723,PF − SF[e],0.75
97,6,8.32373771070525,PF − SF[e],0.75
97,7,8.91538908230723,PF − SF[e],0.75
97,8,8.32373771070525,PF − SF[e],0.75
97,9,7.73208633910326,PF − SF[e],0.75
97,10,8.06929209960504,PF − SF[e],0.75
97,11,7.73208633910326,PF − SF[e],0.75
97,12,8.06929209960504,PF − SF[e],0.75
97,13,7.73208633910326,PF − SF[e],0.75
97,14,7.6794139329611,PF − SF[e],0.75
97,15,7.62674152681893,PF − SF[e],0.75
97,16,7.05847470642198,PF − SF[e],0.75
97,17,7.62674152681893,PF − SF[e],0.75
97,18,7.05847470642198,PF − SF[e],0.75
97,19,6.49020788602502,PF − SF[e],0.75
97,20,7.05847470642198,PF − SF[e],0.75
97,21,6.49020788602502,PF − SF[e],0.75
97,22,6.40752370771429,PF − SF[e],0.75
97,23,6.49020788602502,PF − SF[e],0.75
97,24,6.44179786264431,PF − SF[e],0.75
97,25,6.3933878392636,PF − SF[e],0.75
97,26,6.35911368433358,PF − SF[e],0.75
97,27,6.3933878392636,PF − SF[e],0.75
97,28,6.44179786264431,PF − SF[e],0.75
97,29,6.3933878392636,PF − SF[e],0.75
97,30,6.44179786264431,PF − SF[e],0.75
98,2,6.61395051864725,PF − SF[e],0.75
98,3,7.73208633910326,PF − SF[e],0.75
98,4,6.61395051864725,PF − SF[e],0.75
98,5,7.73208633910326,PF − SF[e],0.75
98,6,7.82823194505136,PF − SF[e],0.75
98,7,7.92437755099945,PF − SF[e],0.75
98,8,7.82823194505136,PF − SF[e],0.75
98,9,7.73208633910326,PF − SF[e],0.75
98,10,7.82823194505136,PF − SF[e],0.75
98,11,7.73208633910326,PF − SF[e],0.75
98,12,7.82823194505136,PF − SF[e],0.75
98,13,7.73208633910326,PF − SF[e],0.75
98,14,7.6794139329611,PF − SF[e],0.75
98,15,7.73208633910326,PF − SF[e],0.75
98,16,7.6794139329611,PF − SF[e],0.75
98,17,7.62674152681893,PF − SF[e],0.75
98,18,7.6794139329611,PF − SF[e],0.75
98,19,7.62674152681893,PF − SF[e],0.75
98,20,7.01006468304126,PF − SF[e],0.75
98,21,7.62674152681893,PF − SF[e],0.75
98,22,7.6794139329611,PF − SF[e],0.75
98,23,7.62674152681893,PF − SF[e],0.75
98,24,7.6794139329611,PF − SF[e],0.75
98,25,7.62674152681893,PF − SF[e],0.75
98,26,7.01006468304126,PF − SF[e],0.75
98,27,6.3933878392636,PF − SF[e],0.75
98,28,7.01006468304126,PF − SF[e],0.75
98,29,6.49020788602502,PF − SF[e],0.75
98,30,6.44179786264431,PF − SF[e],0.75
99,2,8.05720829618986,PF − SF[e],0.75
99,3,6.49020788602502,PF − SF[e],0.75
99,4,8.02675972231851,PF − SF[e],0.75
99,5,9.21620227092717,PF − SF[e],0.75
99,6,8.73358096849893,PF − SF[e],0.75
99,7,8.25095966607069,PF − SF[e],0.75
99,8,8.73358096849893,PF − SF[e],0.75
99,9,8.25095966607069,PF − SF[e],0.75
99,10,7.37058377604786,PF − SF[e],0.75
99,11,7.92437755099945,PF − SF[e],0.75
99,12,8.08766860853507,PF − SF[e],0.75
99,13,7.92437755099945,PF − SF[e],0.75
99,14,7.20729271851224,PF − SF[e],0.75
99,15,6.49020788602502,PF − SF[e],0.75
99,16,7.20729271851224,PF − SF[e],0.75
99,17,7.92437755099945,PF − SF[e],0.75
99,18,7.20729271851224,PF − SF[e],0.75
99,19,6.49020788602502,PF − SF[e],0.75
99,20,7.20729271851224,PF − SF[e],0.75
99,21,6.49020788602502,PF − SF[e],0.75
99,22,6.40752370771429,PF − SF[e],0.75
99,23,6.3933878392636,PF − SF[e],0.75
99,24,6.44179786264431,PF − SF[e],0.75
99,25,6.49020788602502,PF − SF[e],0.75
99,26,6.44179786264431,PF − SF[e],0.75
99,27,6.3933878392636,PF − SF[e],0.75
99,28,6.44179786264431,PF − SF[e],0.75
99,29,6.3933878392636,PF − SF[e],0.75
99,30,6.44179786264431,PF − SF[e],0.75
100,2,6.84932154839862,PF − SF[e],0.75
100,3,7.62674152681893,PF − SF[e],0.75
100,4,8.27106530456308,PF − SF[e],0.75
100,5,7.62674152681893,PF − SF[e],0.75
100,6,6.91421900636579,PF − SF[e],0.75
100,7,6.20169648591264,PF − SF[e],0.75
100,8,6.91421900636579,PF − SF[e],0.75
100,9,6.20169648591264,PF − SF[e],0.75
100,10,6.13679902794548,PF − SF[e],0.75
100,11,6.07190156997831,PF − SF[e],0.75
100,12,5.85454361008602,PF − SF[e],0.75
100,13,6.07190156997831,PF − SF[e],0.75
100,14,6.13679902794548,PF − SF[e],0.75
100,15,6.20169648591264,PF − SF[e],0.75
100,16,6.24145943568624,PF − SF[e],0.75
100,17,6.28122238545984,PF − SF[e],0.75
100,18,6.95398195613939,PF − SF[e],0.75
100,19,6.28122238545984,PF − SF[e],0.75
100,20,6.95398195613939,PF − SF[e],0.75
100,21,6.3933878392636,PF − SF[e],0.75
100,22,6.33730511236172,PF − SF[e],0.75
100,23,6.3933878392636,PF − SF[e],0.75
100,24,6.35911368433358,PF − SF[e],0.75
100,25,6.3933878392636,PF − SF[e],0.75
100,26,6.35911368433358,PF − SF[e],0.75
100,27,6.3933878392636,PF − SF[e],0.75
100,28,6.44179786264431,PF − SF[e],0.75
100,29,6.3933878392636,PF − SF[e],0.75
100,30,6.44179786264431,PF − SF[e],0.75
101,2,7.06303701845605,PF − SF[e],0.75
101,3,6.20169648591264,PF − SF[e],0.75
101,4,7.06303701845605,PF − SF[e],0.75
101,5,6.3933878392636,PF − SF[e],0.75
101,6,7.15888269513153,PF − SF[e],0.75
101,7,6.3933878392636,PF − SF[e],0.75
101,8,7.15888269513153,PF − SF[e],0.75
101,9,6.3933878392636,PF − SF[e],0.75
101,10,7.15888269513153,PF − SF[e],0.75
101,11,7.92437755099945,PF − SF[e],0.75
101,12,8.16543770555313,PF − SF[e],0.75
101,13,7.92437755099945,PF − SF[e],0.75
101,14,7.15888269513153,PF − SF[e],0.75
101,15,6.3933878392636,PF − SF[e],0.75
101,16,6.29754216258812,PF − SF[e],0.75
101,17,6.32483952940356,PF − SF[e],0.75
101,18,6.35911368433358,PF − SF[e],0.75
101,19,6.3933878392636,PF − SF[e],0.75
101,20,6.35911368433358,PF − SF[e],0.75
101,21,6.32483952940356,PF − SF[e],0.75
101,22,6.35911368433358,PF − SF[e],0.75
101,23,6.32483952940356,PF − SF[e],0.75
101,24,6.35911368433358,PF − SF[e],0.75
101,25,6.3933878392636,PF − SF[e],0.75
101,26,6.44179786264431,PF − SF[e],0.75
101,27,6.3933878392636,PF − SF[e],0.75
101,28,6.44179786264431,PF − SF[e],0.75
101,29,6.49020788602502,PF − SF[e],0.75
101,30,6.44179786264431,PF − SF[e],0.75
102,2,4.88013731045931,PF − SF[e],0.75
102,3,5.4736201095343,PF − SF[e],0.75
102,4,5.22895732811322,PF − SF[e],0.75
102,5,5.4736201095343,PF − SF[e],0.75
102,6,5.22895732811322,PF − SF[e],0.75
102,7,5.4736201095343,PF − SF[e],0.75
102,8,5.22895732811322,PF − SF[e],0.75
102,9,5.4736201095343,PF − SF[e],0.75
102,10,5.55540287986401,PF − SF[e],0.75
102,11,5.63718565019372,PF − SF[e],0.75
102,12,5.98101258979864,PF − SF[e],0.75
102,13,6.32483952940356,PF − SF[e],0.75
102,14,5.98101258979864,PF − SF[e],0.75
102,15,5.63718565019372,PF − SF[e],0.75
102,16,5.98101258979864,PF − SF[e],0.75
102,17,6.32483952940356,PF − SF[e],0.75
102,18,6.19837054969094,PF − SF[e],0.75
102,19,6.32483952940356,PF − SF[e],0.75
102,20,6.35911368433358,PF − SF[e],0.75
102,21,6.32483952940356,PF − SF[e],0.75
102,22,6.3030309574317,PF − SF[e],0.75
102,23,6.28122238545984,PF − SF[e],0.75
102,24,6.24145943568624,PF − SF[e],0.75
102,25,6.28122238545984,PF − SF[e],0.75
102,26,6.3030309574317,PF − SF[e],0.75
102,27,6.32483952940356,PF − SF[e],0.75
102,28,6.35911368433358,PF − SF[e],0.75
102,29,6.3933878392636,PF − SF[e],0.75
102,30,6.44179786264431,PF − SF[e],0.75
103,2,3.4805991064527,PF − SF[e],0.75
103,3,4.41531865645811,PF − SF[e],0.75
103,4,7.07804384753308,PF − SF[e],0.75
103,5,6.20169648591264,PF − SF[e],0.75
103,6,5.30850757118538,PF − SF[e],0.75
103,7,6.20169648591264,PF − SF[e],0.75
103,8,6.13679902794548,PF − SF[e],0.75
103,9,6.20169648591264,PF − SF[e],0.75
103,10,6.24145943568624,PF − SF[e],0.75
103,11,6.20169648591264,PF − SF[e],0.75
103,12,6.24145943568624,PF − SF[e],0.75
103,13,6.28122238545984,PF − SF[e],0.75
103,14,6.33730511236172,PF − SF[e],0.75
103,15,6.28122238545984,PF − SF[e],0.75
103,16,6.33730511236172,PF − SF[e],0.75
103,17,6.28122238545984,PF − SF[e],0.75
103,18,6.33730511236172,PF − SF[e],0.75
103,19,6.28122238545984,PF − SF[e],0.75
103,20,6.33730511236172,PF − SF[e],0.75
103,21,6.28122238545984,PF − SF[e],0.75
103,22,6.3030309574317,PF − SF[e],0.75
103,23,6.32483952940356,PF − SF[e],0.75
103,24,6.35911368433358,PF − SF[e],0.75
103,25,6.3933878392636,PF − SF[e],0.75
103,26,6.44179786264431,PF − SF[e],0.75
103,27,6.3933878392636,PF − SF[e],0.75
103,28,6.44179786264431,PF − SF[e],0.75
103,29,6.49020788602502,PF − SF[e],0.75
103,30,6.44179786264431,PF − SF[e],0.75
104,2,6.18572753743593,PF − SF[e],0.75
104,3,8.91538908230723,PF − SF[e],0.75
104,4,8.41988331665334,PF − SF[e],0.75
104,5,8.40649786010681,PF − SF[e],0.75
104,6,8.16543770555313,PF − SF[e],0.75
104,7,7.92437755099945,PF − SF[e],0.75
104,8,7.77555953890919,PF − SF[e],0.75
104,9,7.62674152681893,PF − SF[e],0.75
104,10,7.77555953890919,PF − SF[e],0.75
104,11,7.62674152681893,PF − SF[e],0.75
104,12,7.01006468304126,PF − SF[e],0.75
104,13,7.62674152681893,PF − SF[e],0.75
104,14,7.01006468304126,PF − SF[e],0.75
104,15,6.49020788602502,PF − SF[e],0.75
104,16,7.05847470642198,PF − SF[e],0.75
104,17,7.62674152681893,PF − SF[e],0.75
104,18,7.77555953890919,PF − SF[e],0.75
104,19,7.62674152681893,PF − SF[e],0.75
104,20,7.77555953890919,PF − SF[e],0.75
104,21,7.73208633910326,PF − SF[e],0.75
104,22,7.6794139329611,PF − SF[e],0.75
104,23,7.73208633910326,PF − SF[e],0.75
104,24,7.82823194505136,PF − SF[e],0.75
104,25,7.73208633910326,PF − SF[e],0.75
104,26,7.6794139329611,PF − SF[e],0.75
104,27,7.62674152681893,PF − SF[e],0.75
104,28,7.05847470642198,PF − SF[e],0.75
104,29,6.49020788602502,PF − SF[e],0.75
104,30,6.44179786264431,PF − SF[e],0.75
105,2,9.33147810669061,PF − SF[e],0.75
105,3,8.40649786010681,PF − SF[e],0.75
105,4,8.8480862772999,PF − SF[e],0.75
105,5,9.28967469449299,PF − SF[e],0.75
105,6,8.8480862772999,PF − SF[e],0.75
105,7,8.40649786010681,PF − SF[e],0.75
105,8,8.16543770555313,PF − SF[e],0.75
105,9,7.92437755099945,PF − SF[e],0.75
105,10,7.77555953890919,PF − SF[e],0.75
105,11,7.92437755099945,PF − SF[e],0.75
105,12,8.08766860853507,PF − SF[e],0.75
105,13,7.92437755099945,PF − SF[e],0.75
105,14,7.82823194505136,PF − SF[e],0.75
105,15,7.73208633910326,PF − SF[e],0.75
105,16,7.82823194505136,PF − SF[e],0.75
105,17,7.73208633910326,PF − SF[e],0.75
105,18,7.6794139329611,PF − SF[e],0.75
105,19,7.62674152681893,PF − SF[e],0.75
105,20,7.01006468304126,PF − SF[e],0.75
105,21,7.62674152681893,PF − SF[e],0.75
105,22,7.05847470642198,PF − SF[e],0.75
105,23,6.49020788602502,PF − SF[e],0.75
105,24,6.44179786264431,PF − SF[e],0.75
105,25,6.49020788602502,PF − SF[e],0.75
105,26,6.44179786264431,PF − SF[e],0.75
105,27,6.3933878392636,PF − SF[e],0.75
105,28,6.44179786264431,PF − SF[e],0.75
105,29,6.3933878392636,PF − SF[e],0.75
105,30,6.44179786264431,PF − SF[e],0.75
106,2,6.19837054969094,PF − SF[e],0.75
106,3,6.32483952940356,PF − SF[e],0.75
106,4,7.77052090016537,PF − SF[e],0.75
106,5,8.91538908230723,PF − SF[e],0.75
106,6,8.27106530456308,PF − SF[e],0.75
106,7,8.91538908230723,PF − SF[e],0.75
106,8,8.27106530456308,PF − SF[e],0.75
106,9,7.62674152681893,PF − SF[e],0.75
106,10,8.27106530456308,PF − SF[e],0.75
106,11,7.62674152681893,PF − SF[e],0.75
106,12,6.97579052811125,PF − SF[e],0.75
106,13,7.62674152681893,PF − SF[e],0.75
106,14,6.97579052811125,PF − SF[e],0.75
106,15,7.62674152681893,PF − SF[e],0.75
106,16,7.93885059644481,PF − SF[e],0.75
106,17,7.62674152681893,PF − SF[e],0.75
106,18,7.6794139329611,PF − SF[e],0.75
106,19,7.73208633910326,PF − SF[e],0.75
106,20,7.99152300258698,PF − SF[e],0.75
106,21,7.73208633910326,PF − SF[e],0.75
106,22,7.6794139329611,PF − SF[e],0.75
106,23,7.62674152681893,PF − SF[e],0.75
106,24,7.05847470642198,PF − SF[e],0.75
106,25,7.62674152681893,PF − SF[e],0.75
106,26,7.05847470642198,PF − SF[e],0.75
106,27,6.49020788602502,PF − SF[e],0.75
106,28,6.44179786264431,PF − SF[e],0.75
106,29,6.3933878392636,PF − SF[e],0.75
106,30,6.44179786264431,PF − SF[e],0.75
107,2,9.42020548864093,PF − SF[e],0.75
107,3,9.21620227092717,PF − SF[e],0.75
107,4,7.80479505509539,PF − SF[e],0.75
107,5,8.40649786010681,PF − SF[e],0.75
107,6,7.39994284968521,PF − SF[e],0.75
107,7,7.92437755099945,PF − SF[e],0.75
107,8,7.15888269513153,PF − SF[e],0.75
107,9,6.49020788602502,PF − SF[e],0.75
107,10,6.44179786264431,PF − SF[e],0.75
107,11,6.49020788602502,PF − SF[e],0.75
107,12,7.11114711256414,PF − SF[e],0.75
107,13,7.73208633910326,PF − SF[e],0.75
107,14,7.82823194505136,PF − SF[e],0.75
107,15,7.73208633910326,PF − SF[e],0.75
107,16,7.82823194505136,PF − SF[e],0.75
107,17,7.73208633910326,PF − SF[e],0.75
107,18,7.11114711256414,PF − SF[e],0.75
107,19,7.73208633910326,PF − SF[e],0.75
107,20,7.6794139329611,PF − SF[e],0.75
107,21,7.62674152681893,PF − SF[e],0.75
107,22,7.05847470642198,PF − SF[e],0.75
107,23,7.62674152681893,PF − SF[e],0.75
107,24,7.05847470642198,PF − SF[e],0.75
107,25,7.62674152681893,PF − SF[e],0.75
107,26,7.05847470642198,PF − SF[e],0.75
107,27,6.49020788602502,PF − SF[e],0.75
107,28,7.05847470642198,PF − SF[e],0.75
107,29,6.49020788602502,PF − SF[e],0.75
107,30,6.44179786264431,PF − SF[e],0.75
108,2,3.33448426358609,PF − SF[e],0.75
108,3,3.45606599256462,PF − SF[e],0.75
108,4,3.78957748164475,PF − SF[e],0.75
108,5,4.12308897072489,PF − SF[e],0.75
108,6,5.0974952703516,PF − SF[e],0.75
108,7,6.07190156997831,PF − SF[e],0.75
108,8,6.23264470462096,PF − SF[e],0.75
108,9,6.07190156997831,PF − SF[e],0.75
108,10,6.13679902794548,PF − SF[e],0.75
108,11,6.20169648591264,PF − SF[e],0.75
108,12,6.13679902794548,PF − SF[e],0.75
108,13,6.20169648591264,PF − SF[e],0.75
108,14,6.2632680076581,PF − SF[e],0.75
108,15,6.20169648591264,PF − SF[e],0.75
108,16,6.2632680076581,PF − SF[e],0.75
108,17,6.32483952940356,PF − SF[e],0.75
108,18,6.2632680076581,PF − SF[e],0.75
108,19,6.32483952940356,PF − SF[e],0.75
108,20,6.35911368433358,PF − SF[e],0.75
108,21,6.32483952940356,PF − SF[e],0.75
108,22,6.35911368433358,PF − SF[e],0.75
108,23,6.3933878392636,PF − SF[e],0.75
108,24,7.01006468304126,PF − SF[e],0.75
108,25,6.3933878392636,PF − SF[e],0.75
108,26,7.01006468304126,PF − SF[e],0.75
108,27,6.3933878392636,PF − SF[e],0.75
108,28,7.01006468304126,PF − SF[e],0.75
108,29,6.3933878392636,PF − SF[e],0.75
108,30,6.44179786264431,PF − SF[e],0.75
109,2,7.62037644998327,PF − SF[e],0.75
109,3,9.74076903860805,PF − SF[e],0.75
109,4,8.03280428400581,PF − SF[e],0.75
109,5,6.32483952940356,PF − SF[e],0.75
109,6,7.02846293425341,PF − SF[e],0.75
109,7,6.32483952940356,PF − SF[e],0.75
109,8,6.19837054969094,PF − SF[e],0.75
109,9,6.32483952940356,PF − SF[e],0.75
109,10,6.19837054969094,PF − SF[e],0.75
109,11,6.07190156997831,PF − SF[e],0.75
109,12,6.19837054969094,PF − SF[e],0.75
109,13,6.07190156997831,PF − SF[e],0.75
109,14,6.19837054969094,PF − SF[e],0.75
109,15,6.32483952940356,PF − SF[e],0.75
109,16,6.35911368433358,PF − SF[e],0.75
109,17,6.3933878392636,PF − SF[e],0.75
109,18,6.35911368433358,PF − SF[e],0.75
109,19,6.3933878392636,PF − SF[e],0.75
109,20,6.35911368433358,PF − SF[e],0.75
109,21,6.3933878392636,PF − SF[e],0.75
109,22,6.44179786264431,PF − SF[e],0.75
109,23,6.3933878392636,PF − SF[e],0.75
109,24,6.44179786264431,PF − SF[e],0.75
109,25,6.3933878392636,PF − SF[e],0.75
109,26,6.35911368433358,PF − SF[e],0.75
109,27,6.3933878392636,PF − SF[e],0.75
109,28,6.35911368433358,PF − SF[e],0.75
109,29,6.3933878392636,PF − SF[e],0.75
109,30,6.44179786264431,PF − SF[e],0.75
110,2,8.93111411084827,PF − SF[e],0.75
110,3,8.40649786010681,PF − SF[e],0.75
110,4,6.95115627914902,PF − SF[e],0.75
110,5,8.40649786010681,PF − SF[e],0.75
110,6,7.39994284968521,PF − SF[e],0.75
110,7,6.3933878392636,PF − SF[e],0.75
110,8,6.23264470462096,PF − SF[e],0.75
110,9,6.28122238545984,PF − SF[e],0.75
110,10,6.3030309574317,PF − SF[e],0.75
110,11,6.32483952940356,PF − SF[e],0.75
110,12,6.35911368433358,PF − SF[e],0.75
110,13,6.32483952940356,PF − SF[e],0.75
110,14,6.3030309574317,PF − SF[e],0.75
110,15,6.32483952940356,PF − SF[e],0.75
110,16,6.3030309574317,PF − SF[e],0.75
110,17,6.28122238545984,PF − SF[e],0.75
110,18,6.24145943568624,PF − SF[e],0.75
110,19,6.28122238545984,PF − SF[e],0.75
110,20,6.3030309574317,PF − SF[e],0.75
110,21,6.32483952940356,PF − SF[e],0.75
110,22,6.3030309574317,PF − SF[e],0.75
110,23,6.28122238545984,PF − SF[e],0.75
110,24,6.24145943568624,PF − SF[e],0.75
110,25,6.28122238545984,PF − SF[e],0.75
110,26,6.3030309574317,PF − SF[e],0.75
110,27,6.32483952940356,PF − SF[e],0.75
110,28,6.35911368433358,PF − SF[e],0.75
110,29,6.3933878392636,PF − SF[e],0.75
110,30,6.44179786264431,PF − SF[e],0.75
111,2,7.68078813223565,PF − SF[e],0.75
111,3,6.07190156997831,PF − SF[e],0.75
111,4,7.68078813223565,PF − SF[e],0.75
111,5,9.28967469449299,PF − SF[e],0.75
111,6,7.68078813223565,PF − SF[e],0.75
111,7,6.07190156997831,PF − SF[e],0.75
111,8,7.49364532614277,PF − SF[e],0.75
111,9,7.62674152681893,PF − SF[e],0.75
111,10,8.27106530456308,PF − SF[e],0.75
111,11,7.62674152681893,PF − SF[e],0.75
111,12,6.91421900636579,PF − SF[e],0.75
111,13,7.62674152681893,PF − SF[e],0.75
111,14,8.01661969346287,PF − SF[e],0.75
111,15,7.73208633910326,PF − SF[e],0.75
