region,response,run,term,estimate
SBA,Temp,16,"TipoSF_early:ns(frac_area, df = 3)2",-1.55335365352426
SBA,Temp,16,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.5558296264688
SBA,Temp,16,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.5799646713589
SBA,Temp,16,"TipoSF_early:ns(frac_area, df = 3)3",-0.910329953990872
SBA,Temp,16,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.955663977059169
SBA,Temp,16,"TipoSF_advanced:ns(frac_area, df = 3)3",-0.986089665523723
SBA,Temp,17,(Intercept),25.0752275627479
SBA,Temp,17,TipoSF_early,0.65351824545862
SBA,Temp,17,TipoSF_intermediate,0.696691674676134
SBA,Temp,17,TipoSF_advanced,0.708313508611786
SBA,Temp,17,"ns(frac_area, df = 3)1",0.669027421682234
SBA,Temp,17,"ns(frac_area, df = 3)2",0.586010533023179
SBA,Temp,17,"ns(frac_area, df = 3)3",0.226780229441606
SBA,Temp,17,"TipoSF_early:ns(frac_area, df = 3)1",-0.992765144365928
SBA,Temp,17,"TipoSF_intermediate:ns(frac_area, df = 3)1",-1.00360738295741
SBA,Temp,17,"TipoSF_advanced:ns(frac_area, df = 3)1",-1.02960846158934
SBA,Temp,17,"TipoSF_early:ns(frac_area, df = 3)2",-1.5003318109345
SBA,Temp,17,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.54782684508798
SBA,Temp,17,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.49004428095333
SBA,Temp,17,"TipoSF_early:ns(frac_area, df = 3)3",-0.854508702838873
SBA,Temp,17,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.934164841364485
SBA,Temp,17,"TipoSF_advanced:ns(frac_area, df = 3)3",-0.981901446077362
SBA,Temp,18,(Intercept),24.9346536702369
SBA,Temp,18,TipoSF_early,0.709434740127146
SBA,Temp,18,TipoSF_intermediate,0.771417240475407
SBA,Temp,18,TipoSF_advanced,0.86069595742934
SBA,Temp,18,"ns(frac_area, df = 3)1",0.68332780523366
SBA,Temp,18,"ns(frac_area, df = 3)2",0.735545177681701
SBA,Temp,18,"ns(frac_area, df = 3)3",0.21743472999228
SBA,Temp,18,"TipoSF_early:ns(frac_area, df = 3)1",-0.976668227856681
SBA,Temp,18,"TipoSF_intermediate:ns(frac_area, df = 3)1",-1.02005586148207
SBA,Temp,18,"TipoSF_advanced:ns(frac_area, df = 3)1",-0.989118433625077
SBA,Temp,18,"TipoSF_early:ns(frac_area, df = 3)2",-1.59189700476399
SBA,Temp,18,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.71347292155014
SBA,Temp,18,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.87025969313432
SBA,Temp,18,"TipoSF_early:ns(frac_area, df = 3)3",-0.883518448187004
SBA,Temp,18,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.966818997962334
SBA,Temp,18,"TipoSF_advanced:ns(frac_area, df = 3)3",-1.01248433125209
SBA,Temp,19,(Intercept),24.8474699530708
SBA,Temp,19,TipoSF_early,0.657902712141323
SBA,Temp,19,TipoSF_intermediate,0.711429366310778
SBA,Temp,19,TipoSF_advanced,0.753550316260444
SBA,Temp,19,"ns(frac_area, df = 3)1",0.604936426898757
SBA,Temp,19,"ns(frac_area, df = 3)2",0.611377967180124
SBA,Temp,19,"ns(frac_area, df = 3)3",0.213911324353733
SBA,Temp,19,"TipoSF_early:ns(frac_area, df = 3)1",-0.900480389835211
SBA,Temp,19,"TipoSF_intermediate:ns(frac_area, df = 3)1",-0.938863059721426
SBA,Temp,19,"TipoSF_advanced:ns(frac_area, df = 3)1",-0.882157382913568
SBA,Temp,19,"TipoSF_early:ns(frac_area, df = 3)2",-1.49523340819606
SBA,Temp,19,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.60206980257436
SBA,Temp,19,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.64589724613755
SBA,Temp,19,"TipoSF_early:ns(frac_area, df = 3)3",-0.839636838973729
SBA,Temp,19,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.928114748493458
SBA,Temp,19,"TipoSF_advanced:ns(frac_area, df = 3)3",-0.947536987334601
SBA,Temp,20,(Intercept),24.9395223599057
SBA,Temp,20,TipoSF_early,0.705971428489355
SBA,Temp,20,TipoSF_intermediate,0.747994684856937
SBA,Temp,20,TipoSF_advanced,0.809878754811254
SBA,Temp,20,"ns(frac_area, df = 3)1",0.728119676134387
SBA,Temp,20,"ns(frac_area, df = 3)2",0.674641625018675
SBA,Temp,20,"ns(frac_area, df = 3)3",0.225659066159229
SBA,Temp,20,"TipoSF_early:ns(frac_area, df = 3)1",-1.05099070528113
SBA,Temp,20,"TipoSF_intermediate:ns(frac_area, df = 3)1",-1.09326437942695
SBA,Temp,20,"TipoSF_advanced:ns(frac_area, df = 3)1",-1.11564066713866
SBA,Temp,20,"TipoSF_early:ns(frac_area, df = 3)2",-1.58756240671854
SBA,Temp,20,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.63132560005495
SBA,Temp,20,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.67731723667875
SBA,Temp,20,"TipoSF_early:ns(frac_area, df = 3)3",-0.874841670567361
SBA,Temp,20,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.963268347170715
SBA,Temp,20,"TipoSF_advanced:ns(frac_area, df = 3)3",-1.00092959118456
SBA,Temp,21,(Intercept),24.9996440625327
SBA,Temp,21,TipoSF_early,0.670415156918328
SBA,Temp,21,TipoSF_intermediate,0.707931471641284
SBA,Temp,21,TipoSF_advanced,0.744736877282265
SBA,Temp,21,"ns(frac_area, df = 3)1",0.664635671421345
SBA,Temp,21,"ns(frac_area, df = 3)2",0.649851708807408
SBA,Temp,21,"ns(frac_area, df = 3)3",0.244038281027923
SBA,Temp,21,"TipoSF_early:ns(frac_area, df = 3)1",-0.993774056033328
