region;response;run;contrast_type;frac_area;PF_minus_SF_early;PF_minus_SF_intermediate;PF_minus_SF_advanced
SBA;Temp;4;Spatially adjusted;0,151428571428571;-0,45749054772336;-0,508180096317457;-0,54784318740484
SBA;Temp;4;Spatially adjusted;0,171632653061224;-0,428268348700396;-0,481789672334642;-0,518806302606937
SBA;Temp;4;Spatially adjusted;0,191836734693878;-0,398715239555035;-0,454776424665514;-0,489360024771731
SBA;Temp;4;Spatially adjusted;0,212040816326531;-0,368789856521985;-0,427062500349283;-0,459453179769554
SBA;Temp;4;Spatially adjusted;0,232244897959184;-0,338450835835936;-0,39857004642516;-0,429034593470746
SBA;Temp;4;Spatially adjusted;0,252448979591837;-0,307656813731597;-0,369221209932352;-0,398053091745638
SBA;Temp;4;Spatially adjusted;0,27265306122449;-0,276366426443666;-0,338938137910073;-0,366457500464573
SBA;Temp;4;Spatially adjusted;0,292857142857143;-0,244538310206842;-0,307642977397531;-0,33419664549788
SBA;Temp;4;Spatially adjusted;0,313061224489796;-0,212131101255824;-0,27525787543394;-0,301219352715904
SBA;Temp;4;Spatially adjusted;0,333265306122449;-0,179103435825326;-0,241704979058508;-0,267474447988977
SBA;Temp;4;Spatially adjusted;0,353469387755102;-0,145450220567341;-0,206956290869808;-0,23294723356852
SBA;Temp;4;Spatially adjusted;0,373673469387755;-0,11131144380315;-0,171183235703872;-0,197768917230306
SBA;Temp;4;Spatially adjusted;0,393877551020408;-0,0768633642713255;-0,134607093956081;-0,162107183131198
SBA;Temp;4;Spatially adjusted;0,414081632653061;-0,0422822407104455;-0,0974491460218339;-0,126129715428046
SBA;Temp;4;Spatially adjusted;0,434285714285714;-0,00774433185909729;-0,0599306722965203;-0,0900041982777111
SBA;Temp;4;Spatially adjusted;0,454489795918367;0,0265741035441565;-0,0222729531755235;-0,0538983158370456
SBA;Temp;4;Spatially adjusted;0,47469387755102;0,0604968067607175;0,0153027309457556;-0,0179797522629137
SBA;Temp;4;Spatially adjusted;0,494897959183674;0,0938475190520229;0,0525750996719374;0,0175838082878315
SBA;Temp;4;Spatially adjusted;0,515102040816327;0,126449981679492;0,0893228726076245;0,0526246816583367
SBA;Temp;4;Spatially adjusted;0,53530612244898;0,158127935904535;0,125324769357427;0,0869751836917345
SBA;Temp;4;Spatially adjusted;0,555510204081633;0,188705122988591;0,160359509525961;0,120467630231175
SBA;Temp;4;Spatially adjusted;0,575714285714286;0,218005284193065;0,194205812717826;0,152934337119799
SBA;Temp;4;Spatially adjusted;0,595918367346939;0,245852160779382;0,226642398537638;0,184207620200748
SBA;Temp;4;Spatially adjusted;0,616122448979592;0,272069494008971;0,257447986590012;0,214119795317167
SBA;Temp;4;Spatially adjusted;0,636326530612245;0,296481025143248;0,286401296479546;0,242503178312198
SBA;Temp;4;Spatially adjusted;0,656530612244898;0,318910495443635;0,313281047810857;0,269190085028981
